,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
9848,"проезд. Михайловский Верхн. 2-й, д. 3",1,"31,6",6, 415 ,9700000,306963,9600000,303798,06.12.2018,24.01.2020
9849,"проезд. Михайловский Верхн. 2-й, д. 3",1,"31,6",5, 72 ,8250000,261076,8250000,261076,11.06.2019,21.08.2019
9850,"проезд. Михайловский Верхн. 2-й, д. 3",3,60,9, 96 ,11600000,193334,11200000,186667,17.08.2018,20.11.2018
9851,"проезд. Михайловский Верхн. 2-й, д. 3",1,30,5, 143 ,7500000,250000,7500000,250000,31.05.2018,20.10.2018
9852,"проезд. Михайловский Верхн. 2-й, д. 3",2,45,2, 947 ,10600000,235556,9500000,211112,17.03.2016,19.10.2018
9853,"проезд. Михайловский Верхн. 2-й, д. 3",3,"58,9",5, 36 ,12000000,203736,12000000,203736,01.09.2018,06.10.2018
9854,"проезд. Михайловский Верхн. 2-й, д. 3",3,60,6, 12 ,12000000,200000,12000000,200000,24.09.2018,05.10.2018
9855,"проезд. Михайловский Верхн. 2-й, д. 3",3,"57,9",9, 18 ,10790000,186356,10690000,184629,29.07.2018,15.08.2018
9856,"проезд. Михайловский Верхн. 2-й, д. 3",1,32,7, 256 ,7900000,246875,7600000,237500,21.08.2017,03.05.2018
9857,"проезд. Михайловский Верхн. 2-й, д. 3",3,"73,1",2, 33 ,16000000,218879,15900000,217511,27.02.2018,31.03.2018
9858,"проезд. Михайловский Верхн. 2-й, д. 3",1,"30,6",4, 340 ,7600000,248367,6800000,222223,28.03.2017,02.03.2018
9859,"проезд. Михайловский Верхн. 2-й, д. 3",3,56,7, 19 ,12800000,228572,12800000,228572,20.01.2018,07.02.2018
9860,"проезд. Михайловский Верхн. 2-й, д. 3",2,33,2, 61 ,7400000,224243,7400000,224243,10.11.2017,09.01.2018
9861,"проезд. Михайловский Верхн. 2-й, д. 3",2,"38,7",2, 5 ,7700000,198967,7700000,198967,28.09.2017,02.10.2017
9862,"проезд. Михайловский Верхн. 2-й, д. 3",1,38,6, 59 ,7500000,197369,7800000,205264,28.03.2017,25.05.2017
9863,"проезд. Михайловский Верхн. 2-й, д. 3",1,32,3, 487 ,8500000,265625,5800000,181250,25.01.2016,25.05.2017
9864,"проезд. Михайловский Верхн. 2-й, д. 3",1,30,2, 71 ,7300000,243334,7250000,241667,23.11.2016,01.02.2017
9865,"проезд. Михайловский Верхн. 2-й, д. 3",1,32,4, 531 ,8500000,265625,7400000,231250,21.08.2015,01.02.2017
9866,"проезд. Михайловский Верхн. 2-й, д. 3",3,60,6, 80 ,11950000,199167,12600000,210000,26.07.2016,13.10.2016
9867,"проезд. Михайловский Верхн. 2-й, д. 3",2,42,7, 252 ,10000000,238096,8700000,207143,25.01.2016,02.10.2016
9868,"проезд. Михайловский Верхн. 2-й, д. 3",2,45,1, 13 ,10000000,222223,10000000,222223,26.07.2016,07.08.2016
9869,"проезд. Михайловский Верхн. 2-й, д. 3",3,58,6, 47 ,12400000,213794,12400000,213794,22.06.2016,07.08.2016
9870,"проезд. Михайловский Верхн. 2-й, д. 3",2,"44,5",8, 42 ,9900000,222472,9900000,222472,01.06.2016,12.07.2016
9871,"проезд. Михайловский Верхн. 2-й, д. 3",1,35,4, 61 ,8100000,231429,8100000,231429,26.10.2015,25.12.2015
9872,"проезд. Михайловский Верхн. 2-й, д. 3",1,"32,3",5, 7 ,7200000,222911,7600000,235295,01.12.2015,07.12.2015
9873,"проезд. Михайловский Верхн. 2-й, д. 3",1,37,4, 70 ,5950000,160811,5950000,160811,15.09.2015,23.11.2015
9874,"проезд. Михайловский Верхн. 2-й, д. 3",1,37,5, 31 ,5950000,160811,5950000,160811,07.08.2015,06.09.2015
9875,"проезд. Михайловский Верхн. 2-й, д. 3",1,35,6, 41 ,8200000,234286,8200000,234286,22.07.2015,31.08.2015
9876,"проезд. Михайловский Верхн. 2-й, д. 3",2,42,3, 121 ,10950000,260715,10500000,250000,27.11.2014,27.03.2015
9877,"проезд. Михайловский Верхн. 2-й, д. 3",2,52,3, 43 ,10600000,203847,10400000,200000,16.01.2015,27.02.2015
9878,"проезд. Михайловский Верхн. 2-й, д. 3",1,37,9, 89 ,8700000,235000,8500000,229730,27.11.2014,23.02.2015
9879,"проезд. Михайловский Верхн. 2-й, д. 3",2,35,5, 40 ,9000000,257143,9000000,257143,27.11.2014,05.01.2015
9880,"проезд. Михайловский Верхн. 2-й, д. 3",1,30,2, 29 ,7700000,256667,7700000,256667,27.11.2014,25.12.2014
9881,"проезд. Михайловский Верхн. 2-й, д. 3",1,32,1, 10 ,7000000,218750,7000000,218750,27.11.2014,06.12.2014
9882,"проезд. Михайловский Верхн. 2-й, д. 3",3,57,1, 10 ,11300000,198246,11300000,198246,27.11.2014,06.12.2014
9883,"проезд. Михайловский Верхн. 2-й, д. 4",1,"35,3",5, 498 ,8900000,252125,8150000,230879,03.06.2018,13.10.2019
9884,"проезд. Михайловский Верхн. 2-й, д. 4",1,38,4, 82 ,7500000,197369,7300000,192106,04.01.2018,26.03.2018
9885,"проезд. Михайловский Верхн. 2-й, д. 4",1,35,4, 73 ,7280000,207858,7280000,207858,02.12.2017,12.02.2018
9886,"проезд. Михайловский Верхн. 2-й, д. 4",3,"72,3",1, 55 ,11900000,164592,11900000,164592,15.12.2017,07.02.2018
9887,"проезд. Михайловский Верхн. 2-й, д. 4",2,55,1, 69 ,12500000,227273,12500000,227273,21.02.2017,30.04.2017
9888,"проезд. Михайловский Верхн. 2-й, д. 4",студия,"72,3",1, 19 ,2800000,38728,2800000,38728,12.10.2016,30.10.2016
9889,"проезд. Михайловский Верхн. 2-й, д. 4",1,35,3, 61 ,8200000,234286,8200000,234286,26.10.2015,25.12.2015
9890,"проезд. Михайловский Верхн. 2-й, д. 4",2,56,3, 164 ,9000000,160715,11000000,196429,01.07.2015,11.12.2015
9891,"проезд. Михайловский Верхн. 2-й, д. 4",1,35,5, 161 ,8150000,232858,8150000,232858,14.04.2015,21.09.2015
9892,"проезд. Михайловский Верхн. 2-й, д. 4",1,35,6, 161 ,8150000,232858,8150000,232858,14.04.2015,21.09.2015
9893,"проезд. Михайловский Верхн. 2-й, д. 4",1,36,3, 45 ,5300000,147223,5300000,147223,04.08.2015,17.09.2015
9894,"проезд. Михайловский Верхн. 2-й, д. 4",2,"55,2",4, 59 ,11440000,207319,11440000,207319,27.11.2014,24.01.2015
9895,"проезд. Михайловский Верхн. 2-й, д. 5",1,31,5, 1036 ,7600000,245162,6600000,212904,03.03.2017,02.01.2020
9896,"проезд. Михайловский Верхн. 2-й, д. 5",3,59,5, 556 ,11700000,198306,10000000,169492,06.04.2018,13.10.2019
9897,"проезд. Михайловский Верхн. 2-й, д. 5",2,42,2, 164 ,10000000,238096,9350000,222620,30.06.2018,10.12.2018
9898,"проезд. Михайловский Верхн. 2-й, д. 5",1,31,2, 158 ,7100000,229033,7100000,229033,27.04.2018,01.10.2018
9899,"проезд. Михайловский Верхн. 2-й, д. 5",2,44,2, 35 ,10000000,227273,9200000,209091,03.08.2018,06.09.2018
9900,"проезд. Михайловский Верхн. 2-й, д. 5",1,33,3, 112 ,6400000,193940,6200000,187879,03.08.2017,22.11.2017
9901,"проезд. Михайловский Верхн. 2-й, д. 5",1,31,3, 70 ,6300000,203226,6300000,203226,07.08.2017,15.10.2017
9902,"проезд. Михайловский Верхн. 2-й, д. 5",студия,"31,3",4, 38 ,6490000,207349,6490000,207349,02.09.2016,09.10.2016
9903,"проезд. Михайловский Верхн. 2-й, д. 5",1,33,5, 11 ,7600000,230304,7600000,230304,01.06.2016,11.06.2016
9904,"проезд. Михайловский Верхн. 2-й, д. 5",1,35,5, 8 ,7800000,222858,7800000,222858,25.01.2016,01.02.2016
9905,"проезд. Михайловский Верхн. 2-й, д. 5",3,59,2, 63 ,12000000,203390,12000000,203390,02.10.2015,03.12.2015
9906,"проезд. Михайловский Верхн. 2-й, д. 5",2,60,4, 299 ,11000000,183334,9700000,161667,27.11.2014,21.09.2015
9907,"проезд. Михайловский Верхн. 2-й, д. 5",1,32,4, 9 ,6500000,203125,6500000,203125,27.11.2014,05.12.2014
9908,"проезд. Михайловский Верхн. 2-й, д. 6",2,55,2, 443 ,13800000,250910,12800000,232728,13.04.2019,28.06.2020
9909,"проезд. Михайловский Верхн. 2-й, д. 6",2,"56,3",3, 1495 ,10000000,177620,9900000,175844,30.11.2015,02.01.2020
9910,"проезд. Михайловский Верхн. 2-й, д. 6",1,"34,1",2, 274 ,10000000,293256,10000000,293226,13.03.2019,11.12.2019
9911,"проезд. Михайловский Верхн. 2-й, д. 6",3,74,5, 14 ,11000000,148649,11000000,148649,19.07.2017,01.08.2017
9912,"проезд. Михайловский Верхн. 2-й, д. 6",1,38,3, 77 ,8500000,223685,8500000,223685,15.08.2016,30.10.2016
9913,"проезд. Михайловский Верхн. 2-й, д. 6",1,35,2, 92 ,6700000,191429,6700000,191429,09.11.2015,08.02.2016
9914,"проезд. Михайловский Верхн. 2-й, д. 6",3,82,3, 432 ,21000000,256098,24000000,292683,27.11.2014,01.02.2016
9915,"проезд. Михайловский Верхн. 2-й, д. 6",1,35,8, 61 ,8200000,234286,8200000,234286,26.10.2015,25.12.2015
9916,"проезд. Михайловский Верхн. 2-й, д. 6",1,35,7, 61 ,8350000,238572,8350000,238572,26.10.2015,25.12.2015
9917,"проезд. Михайловский Верхн. 2-й, д. 6",1,35,1, 64 ,8800000,251286,8800000,251286,22.07.2015,23.09.2015
9918,"проезд. Михайловский Верхн. 2-й, д. 6",3,73,4, 5 ,10600000,145206,10600000,145206,17.09.2015,21.09.2015
9919,"проезд. Михайловский Верхн. 2-й, д. 6",3,100,1, 120 ,15500000,155000,15500000,155000,28.04.2015,25.08.2015
9920,"проезд. Михайловский Верхн. 2-й, д. 6",1,35,1, 59 ,87950000,2512858,87950000,2512858,14.04.2015,11.06.2015
9921,"проезд. Михайловский Верхн. 2-й, д. 6",3,57,5, 72 ,11300000,198246,11300000,198246,26.02.2015,08.05.2015
9922,"проезд. Михайловский Верхн. 2-й, д. 6",1,32,5, 72 ,7000000,218750,7000000,218750,26.02.2015,08.05.2015
9923,"проезд. Михайловский Верхн. 2-й, д. 6",2,55,2, 12 ,11000000,200000,11000000,200000,08.12.2014,19.12.2014
9924,"проезд. Михайловский Верхн. 2-й, д. 7",3,76,5, 179 ,15000000,197369,14500000,190790,28.05.2018,22.11.2018
9925,"проезд. Михайловский Верхн. 2-й, д. 7",3,"78,6",2, 109 ,12500000,159034,13000000,165395,20.01.2018,08.05.2018
9926,"проезд. Михайловский Верхн. 2-й, д. 7",2,65,5, 205 ,10500000,161539,10100000,155385,19.07.2017,08.02.2018
9927,"проезд. Михайловский Верхн. 2-й, д. 7",3,80,5, 361 ,12700000,158750,13000000,162500,07.02.2016,01.02.2017
9928,"проезд. Михайловский Верхн. 2-й, д. 7",1,99,1, 287 ,3100000,31314,3100000,31314,27.11.2014,09.09.2015
9929,"проезд. Михайловский Верхн. 2-й, д. 7",3,82,4, 263 ,21000000,256098,24000000,292683,27.11.2014,16.08.2015
9930,"проезд. Михайловский Верхн. 2-й, д. 7",3,82,3, 30 ,24000000,292683,24000000,292683,10.04.2015,09.05.2015
9931,"проезд. Михайловский Верхн. 2-й, д. 7",4,20,1, 121 ,3000000,150000,3000000,150000,27.11.2014,27.03.2015
9932,"проезд. Михайловский Верхн. 2-й, д. 7",2,52,3, 17 ,10500000,201924,10500000,201924,06.12.2014,22.12.2014
9933,"проезд. Михайловский Верхн. 2-й, д. 10",4,100,3, 802 ,25000000,250000,23500000,235000,03.08.2017,13.10.2019
9934,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,42,2, 25 ,10300000,245239,10300000,245239,07.07.2020,В продаже
9935,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,"42,9",3, 28 ,10000000,233101,10000000,233101,04.07.2020,В продаже
9936,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,"41,3",3, 108 ,12000000,290557,9500000,230025,03.03.2020,18.06.2020
9937,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,"41,3",3, 95 ,11900000,288136,10500000,254238,04.03.2020,06.06.2020
9938,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,43,5, 403 ,11500000,267442,10500000,244187,02.02.2018,11.03.2019
9939,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,45,2, 19 ,8500000,188889,8500000,188889,20.01.2018,07.02.2018
9940,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,41,2, 25 ,6850000,167074,6700000,163415,11.11.2017,05.12.2017
9941,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,43,2, 24 ,8000000,186024,8500000,197652,29.08.2017,21.09.2017
9942,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",1,31,1, 112 ,6000000,193549,5650000,182259,15.12.2016,05.04.2017
9943,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,44,5, 14 ,8000000,181819,7500000,170455,19.01.2017,01.02.2017
9944,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,42,1, 30 ,6400000,152358,6400000,152358,01.10.2016,30.10.2016
9945,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,42,1, 159 ,8150000,194048,7800000,185715,10.03.2016,15.08.2016
9946,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,60,2, 5 ,19500000,325000,19500000,325000,24.09.2015,28.09.2015
9947,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,58,2, 286 ,12860000,221724,12500000,215518,27.11.2014,08.09.2015
9948,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,44,2, 8 ,8100000,184091,8000000,181819,26.01.2015,02.02.2015
9949,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,42,1, 5 ,8000000,190477,8000000,190477,27.01.2015,31.01.2015
9950,"проезд. Михайловский Верхн. 2-й, д. 12, к. 1",2,43,5, 5 ,8650000,201163,8650000,201163,27.11.2014,01.12.2014
9951,"проезд. Войковский 2-й, д. 1",1,30,4, 231 ,6300000,210000,6200000,206667,17.04.2018,03.12.2018
9952,"проезд. Войковский 2-й, д. 1",3,55,5, 16 ,9000000,163637,9000000,163637,23.05.2018,07.06.2018
9953,"проезд. Войковский 2-й, д. 1",3,56,3, 28 ,8500000,151786,8500000,151786,11.05.2018,07.06.2018
9954,"проезд. Войковский 2-й, д. 1",3,56,2, 31 ,10800000,192858,10800000,192858,04.08.2017,03.09.2017
9955,"проезд. Войковский 2-й, д. 1",3,"56,3",6, 15 ,10700000,190054,10700000,190054,15.08.2016,29.08.2016
9956,"проезд. Войковский 2-й, д. 1",2,39,2, 278 ,9500000,243590,8500000,217949,27.11.2014,31.08.2015
9957,"проезд. Войковский 2-й, д. 1",1,30,2, 30 ,7500000,250000,7500000,250000,27.11.2014,26.12.2014
9958,"проезд. Войковский 2-й, д. 1",2,44,2, 30 ,9500000,215910,9500000,215910,27.11.2014,26.12.2014
9959,"проезд. Войковский 2-й, д. 2/11",3,73,1, 25 ,13000000,178083,13000000,178083,07.11.2015,01.12.2015
9960,"проезд. Войковский 2-й, д. 2/11",3,73,3, 5 ,9900000,135617,9900000,135617,17.09.2015,21.09.2015
9961,"проезд. Войковский 2-й, д. 2/11",2,56,5, 232 ,10500000,187500,11300000,201786,27.11.2014,16.07.2015
9962,"проезд. Войковский 2-й, д. 3",1,33,3, 107 ,7600000,230304,7600000,230304,12.03.2020,26.06.2020
9963,"проезд. Войковский 2-й, д. 3",1,30,5, 65 ,6800000,226667,6700000,223334,05.12.2017,07.02.2018
9964,"проезд. Войковский 2-й, д. 3",2,43,3, 232 ,7500000,174419,7200000,167442,21.06.2017,07.02.2018
9965,"проезд. Войковский 2-й, д. 3",2,"44,5",2, 50 ,8000000,179776,7900000,177529,13.02.2017,03.04.2017
9966,"проезд. Войковский 2-й, д. 3",1,31,3, 93 ,6100000,196775,6100000,196775,14.10.2016,14.01.2017
9967,"проезд. Войковский 2-й, д. 3",2,44,3, 9 ,6500000,147728,6500000,147728,27.09.2016,05.10.2016
9968,"проезд. Войковский 2-й, д. 3",2,43,2, 302 ,6800000,158140,6800000,158140,27.11.2014,24.09.2015
9969,"проезд. Войковский 2-й, д. 3",2,42,3, 5 ,5600000,133334,5600000,133334,17.09.2015,21.09.2015
9970,"проезд. Войковский 2-й, д. 3",1,30,4, 13 ,5100000,170000,5100000,170000,04.09.2015,16.09.2015
9971,"проезд. Войковский 2-й, д. 3",2,42,1, 111 ,7200000,171429,7200000,171429,14.05.2015,01.09.2015
9972,"проезд. Войковский 2-й, д. 3",2,43,1, 136 ,10500000,244187,10000000,232559,15.12.2014,29.04.2015
9973,"проезд. Войковский 2-й, д. 5",3,54,2, 116 ,15000000,277778,14000000,259241,07.04.2020,В продаже
9974,"проезд. Войковский 2-й, д. 5",3,54,2, 48 ,17000000,314815,17000000,314815,23.03.2020,09.05.2020
9975,"проезд. Войковский 2-й, д. 5",1,"30,5",1, 17 ,6900000,226230,6900000,226230,05.06.2017,21.06.2017
9976,"проезд. Войковский 2-й, д. 5",3,"55,1",4, 40 ,8200000,148821,8200000,148821,16.04.2017,25.05.2017
9977,"проезд. Войковский 2-й, д. 7, к. 1",3,"56,4",1, 300 ,10500000,186171,9200000,163121,18.09.2019,13.07.2020
9978,"проезд. Войковский 2-й, д. 7, к. 1",студия,12,1, 76 ,2850000,237500,2850000,237500,22.01.2020,06.04.2020
9979,"проезд. Войковский 2-й, д. 7, к. 1",1,"30,7",4, 60 ,6000000,195440,5700000,185668,26.10.2018,24.12.2018
9980,"проезд. Войковский 2-й, д. 7, к. 1",1,"31,5",5, 12 ,7000000,222223,7000000,222223,25.11.2017,06.12.2017
9981,"проезд. Войковский 2-й, д. 7, к. 1",2,44,3, 5 ,6500000,147728,6500000,147728,10.11.2016,14.11.2016
9982,"проезд. Войковский 2-й, д. 7, к. 1",1,"30,7",4, 5 ,6500000,211727,6500000,211727,22.09.2016,26.09.2016
9983,"проезд. Войковский 2-й, д. 7, к. 1",2,42,3, 15 ,7800000,185715,8100000,192858,14.10.2015,28.10.2015
9984,"проезд. Войковский 2-й, д. 7, к. 1",2,42,4, 5 ,6300000,150000,6300000,150000,17.09.2015,21.09.2015
9985,"проезд. Войковский 2-й, д. 7, к. 1",2,41,3, 18 ,5900000,143903,6600000,160976,04.09.2015,21.09.2015
9986,"проезд. Войковский 2-й, д. 7, к. 1",3,57,3, 119 ,10000000,175439,10830000,189945,27.11.2014,25.03.2015
9987,"проезд. Войковский 2-й, д. 8",2,50,2, 13 ,16000000,319980,16000000,319980,16.10.2019,28.10.2019
9988,"проезд. Войковский 2-й, д. 8",3,96,6, 345 ,98000000,1020834,98000000,1020834,03.11.2018,13.10.2019
9989,"проезд. Войковский 2-й, д. 8",2,"47,8",5, 181 ,15900000,332636,17500000,366109,08.05.2018,04.11.2018
9990,"проезд. Войковский 2-й, д. 8",1,33,5, 16 ,9700000,293940,9700000,293940,21.09.2018,06.10.2018
9991,"проезд. Войковский 2-й, д. 8",2,"52,4",7, 165 ,15700000,299619,15200000,290077,29.11.2017,12.05.2018
9992,"проезд. Войковский 2-й, д. 8",2,50,8, 127 ,16300000,326000,16300000,326000,22.11.2017,28.03.2018
9993,"проезд. Войковский 2-й, д. 8",2,50,5, 16 ,16990000,339800,16990000,339800,13.02.2018,28.02.2018
9994,"проезд. Войковский 2-й, д. 8",2,48,8, 118 ,17000000,354167,15800000,329167,28.10.2017,22.02.2018
9995,"проезд. Войковский 2-й, д. 8",3,80,5, 10 ,28350000,354375,26700000,333750,23.01.2017,01.02.2017
9996,"проезд. Войковский 2-й, д. 8",1,35,1, 246 ,10000000,285715,10000000,285715,01.06.2016,01.02.2017
9997,"проезд. Войковский 2-й, д. 8",2,50,8, 5 ,17000000,339980,17000000,339980,16.10.2016,20.10.2016
9998,"проезд. Войковский 2-й, д. 8",1,40,6, 47 ,18000000,450000,18000000,450000,01.06.2016,17.07.2016
9999,"проезд. Войковский 2-й, д. 8",3,73,3, 99 ,9500000,130137,20000000,273973,18.06.2015,24.09.2015
10000,"проезд. Войковский 2-й, д. 8",2,48,7, 299 ,14300000,297917,17000000,354167,27.11.2014,21.09.2015
10001,"проезд. Войковский 2-й, д. 8",2,48,8, 296 ,17150000,357292,15400000,320834,27.11.2014,18.09.2015
10002,"проезд. Войковский 2-й, д. 8",2,48,7, 197 ,17150000,357292,16500000,343750,27.11.2014,11.06.2015
10003,"проезд. Войковский 2-й, д. 8",1,35,1, 31 ,10650000,304286,10650000,304286,20.03.2015,19.04.2015
10004,"проезд. Войковский 2-й, д. 8",2,46,5, 97 ,19000000,413044,19000000,413044,27.11.2014,03.03.2015
10005,"пер. Волконский 2-й, д. 1",2,68,3, 258 ,20760000,305308,18950000,278677,30.07.2019,12.04.2020
10006,"пер. Волконский 2-й, д. 1",4,77,3, 647 ,19850000,257793,29000000,376624,01.03.2018,07.12.2019
10007,"пер. Волконский 2-й, д. 1",4,140,3, 332 ,49900000,356429,49900000,356429,16.11.2018,13.10.2019
10008,"пер. Волконский 2-й, д. 1",2,68,3, 57 ,22300000,327942,22300000,327942,12.08.2019,07.10.2019
10009,"пер. Волконский 2-й, д. 1",4,77,3, 58 ,20000000,259741,20000000,259741,26.03.2019,22.05.2019
10010,"пер. Волконский 2-й, д. 1",3,70,2, 18 ,22000000,314286,22000000,314286,24.09.2018,11.10.2018
10011,"пер. Волконский 2-й, д. 1",2,70,3, 44 ,18650000,266429,18650000,266429,14.07.2018,26.08.2018
10012,"пер. Волконский 2-й, д. 1",2,"67,8",3, 8 ,11260000,166046,11260000,166046,14.05.2018,21.05.2018
10013,"пер. Волконский 2-й, д. 1",2,"67,8",3, 18 ,13300000,196166,13240000,195348,06.04.2018,23.04.2018
10014,"пер. Волконский 2-й, д. 1",2,68,2, 5 ,17400000,255883,17400000,255883,12.04.2018,16.04.2018
10015,"пер. Волконский 2-й, д. 1",4,81,3, 961 ,27000000,333334,19850000,245062,29.04.2015,14.12.2017
10016,"пер. Волконский 2-й, д. 1",3,77,4, 274 ,23200000,301299,19850000,257793,04.08.2016,04.05.2017
10017,"пер. Волконский 2-й, д. 1",4,140,3, 77 ,40600000,290000,40600000,290000,15.08.2016,30.10.2016
10018,"пер. Волконский 2-й, д. 1",3,72,3, 462 ,21990000,305417,18990000,263750,05.05.2015,08.08.2016
10019,"пер. Волконский 2-й, д. 1",3,72,4, 496 ,23900000,331945,24300000,337500,19.03.2015,26.07.2016
10020,"пер. Волконский 2-й, д. 1",3,81,4, 8 ,22490000,277655,22490000,277655,25.01.2016,01.02.2016
10021,"пер. Волконский 2-й, д. 1",3,72,3, 8 ,9300000,129167,9300000,129167,25.01.2016,01.02.2016
10022,"пер. Волконский 2-й, д. 1",3,76,3, 99 ,21500000,282895,21500000,282895,18.06.2015,24.09.2015
10023,"пер. Волконский 2-й, д. 1",3,72,5, 118 ,19000000,263889,21000000,291667,06.05.2015,31.08.2015
10024,"пер. Волконский 2-й, д. 1",4,"77,3",3, 16 ,28500000,368694,27000000,349289,14.04.2015,29.04.2015
10025,"пер. Волконский 2-й, д. 1",6,103,2, 55 ,24400000,236894,24400000,236894,08.12.2014,31.01.2015
10026,"пер. Волконский 2-й, д. 3",4,"96,6",2, 372 ,37000000,383023,31200000,322982,05.02.2019,11.02.2020
10027,"пер. Волконский 2-й, д. 3",3,100,3, 1504 ,30000000,300000,32000000,320000,21.11.2015,02.01.2020
10028,"пер. Волконский 2-й, д. 3",4,"96,6",2, 232 ,45000000,465839,37000000,383023,21.12.2018,09.08.2019
10029,"пер. Волконский 2-й, д. 3",3,"80,5",5, 122 ,22900000,284473,21300000,264597,01.04.2019,31.07.2019
10030,"пер. Волконский 2-й, д. 3",3,100,5, 456 ,25900000,259000,25000000,250000,03.08.2017,01.11.2018
10031,"пер. Волконский 2-й, д. 3",3,80,5, 693 ,27750000,346875,27000000,337500,22.11.2016,15.10.2018
10032,"пер. Волконский 2-й, д. 3",4,100,5, 542 ,30000000,300000,29900000,299000,07.03.2017,30.08.2018
10033,"пер. Волконский 2-й, д. 3",2,"61,5",1, 204 ,17300000,281301,17300000,281301,19.07.2017,07.02.2018
10034,"пер. Волконский 2-й, д. 3",4,100,1, 31 ,16500000,165000,16500000,165000,22.10.2017,21.11.2017
10035,"пер. Волконский 2-й, д. 3",4,98,5, 21 ,28900000,294898,28900000,294898,12.01.2017,01.02.2017
10036,"пер. Волконский 2-й, д. 3",3,"79,3",2, 270 ,20500000,258512,19900000,250946,19.04.2016,13.01.2017
10037,"пер. Волконский 2-й, д. 3",3,98,3, 223 ,35000000,357143,32000000,326531,01.06.2016,09.01.2017
10038,"пер. Волконский 2-й, д. 3",студия,99,1, 70 ,3100000,31314,3100000,31314,22.08.2016,30.10.2016
10039,"пер. Волконский 2-й, д. 3",4,100,1, 582 ,23000000,230000,18500000,185000,18.03.2015,19.10.2016
10040,"пер. Волконский 2-й, д. 3",3,100,4, 8 ,31000000,310000,31000000,310000,25.01.2016,01.02.2016
10041,"пер. Волконский 2-й, д. 3",3,80,2, 5 ,15300000,191250,15300000,191250,17.09.2015,21.09.2015
10042,"пер. Волконский 2-й, д. 3",4,99,1, 177 ,23000000,232324,19990000,201920,27.11.2014,22.05.2015
10043,"пер. Волконский 2-й, д. 3",3,79,1, 142 ,21000000,265823,21000000,265823,27.11.2014,17.04.2015
10044,"пер. Волконский 2-й, д. 12",4,"154,5",3, 1265 ,162000000,1048544,185000000,1197412,05.11.2015,22.04.2019
10045,"пер. Волконский 2-й, д. 12",6,455,5, 93 ,380000000,835165,380000000,835165,15.08.2018,15.11.2018
10046,"пер. Волконский 2-й, д. 12",4,206,3, 262 ,290510000,1410233,232000000,1126214,03.08.2017,21.04.2018
10047,"пер. Волконский 2-й, д. 12",4,206,3, 185 ,232000000,1126214,232000000,1126214,04.10.2017,06.04.2018
10048,"пер. Волконский 2-й, д. 12",4,205,3, 169 ,130660000,637346,128570000,627171,06.10.2017,23.03.2018
10049,"пер. Волконский 2-й, д. 12",4,205,3, 593 ,254960000,1243712,128000000,624414,09.06.2016,22.01.2018
10050,"пер. Волконский 2-й, д. 12",4,156,3, 662 ,154000000,987180,175000000,1121795,25.01.2016,16.11.2017
10051,"пер. Волконский 2-й, д. 12",4,206,3, 75 ,108500000,526700,198420000,963184,08.08.2017,21.10.2017
10052,"пер. Волконский 2-й, д. 12",4,206,3, 177 ,288000000,1398059,196640000,954555,28.03.2017,20.09.2017
10053,"пер. Волконский 2-й, д. 12",6,361,3, 599 ,270680000,749804,391900000,1085599,04.12.2015,24.07.2017
10054,"пер. Волконский 2-й, д. 12",4,196,3, 246 ,256830000,1310364,244280000,1246307,24.08.2016,26.04.2017
10055,"пер. Волконский 2-й, д. 12",студия,"361,7",3, 70 ,426980000,1180483,415170000,1147843,22.08.2016,30.10.2016
10056,"пер. Волконский 2-й, д. 12",4,"205,7",3, 189 ,270680000,1315894,258720000,1257749,04.12.2015,09.06.2016
10057,"пер. Волконский 2-й, д. 12",1,"177,1",5, 4 ,190540000,1075913,190540000,1075913,18.09.2015,21.09.2015
10058,"пер. Вражский 2-й, д. 1, к. 2",3,65,4, 164 ,14600000,224616,14600000,224616,01.06.2016,11.11.2016
10059,"пер. Вражский 2-й, д. 1, к. 2",2,"57,3",3, 22 ,12500000,218151,12500000,218151,01.06.2016,22.06.2016
10060,"пер. Вражский 2-й, д. 1, к. 2",2,66,6, 391 ,19800000,300000,19800000,300000,11.05.2015,04.06.2016
